UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temperature difference [K],Mechanical power [kW],Torque_I_Alarm,Torque_MR,Torque_MR_Alarm,Torque_SPC_Alarm,Power_I_Alarm,Power_MR,Power_MR_Alarm,Power_SPC_Alarm,TempDiff_I_Alarm,TempDiff_MR,TempDiff_MR_Alarm,TempDiff_SPC_Alarm,SPC_Alarm_Count,SPC_Alarm_Count_Primary,RPM_I_Alarm,RPM_MR,RPM_MR_Alarm,RPM_SPC_Alarm,Mechanical_SPC_Alarm_Count,Mechanical_SPC_Any
4917,H34330,H,303.4,312.3,1769,27.9,40,0,0,0,0,0,0,8.900000000000034,5.16845398590632,0,21.1,0,0,0,1.943483463290253,0,0,1,0.10000000000002274,0,1,1,0,0,383.0,0,0,0,0
4918,M19777,M,303.4,312.2,1561,38.2,45,0,0,0,0,0,0,8.800000000000011,6.244459941736336,0,10.300000000000004,0,0,0,1.0760059558300163,0,0,1,0.10000000000002274,0,1,1,0,0,208.0,0,0,0,0
4919,L52098,L,303.3,312.2,1457,40.7,48,0,0,0,0,0,0,8.899999999999977,6.209871006620314,0,2.5,0,0,0,0.034588935116022235,0,0,1,0.0999999999999659,0,1,1,0,0,104.0,0,0,0,0
4920,L52099,L,303.3,312.2,1506,40.0,50,0,0,0,0,0,0,8.899999999999977,6.308318048408304,0,0.7000000000000028,0,0,0,0.09844704178799013,0,0,1,0.0,0,1,1,0,0,49.0,0,0,0,0
4921,L52100,L,303.4,312.2,1337,69.4,52,1,0,0,1,0,0,8.800000000000011,9.716715694091969,0,29.400000000000006,0,0,1,3.4083976456836647,0,1,1,0.0999999999999659,0,1,2,1,0,169.0,0,0,1,1
4922,L52101,L,303.4,312.3,1287,54.8,54,0,0,0,0,0,0,8.900000000000034,7.3856330011773155,0,14.600000000000009,0,0,0,2.331082692914653,0,0,1,0.10000000000002274,0,1,1,0,0,50.0,0,0,0,0
4923,M19782,M,303.4,312.2,1615,35.7,56,0,0,0,0,0,0,8.800000000000011,6.037669841301544,0,19.099999999999994,0,0,0,1.3479631598757713,0,0,1,0.10000000000002274,0,1,1,0,0,328.0,0,0,0,0
4924,M19783,M,303.4,312.2,1972,23.5,59,0,0,0,0,0,0,8.800000000000011,4.852922891755273,0,12.200000000000003,0,0,0,1.1847469495462715,0,0,1,0.0,0,1,1,0,0,357.0,0,0,0,0
4925,H34338,H,303.4,312.3,1522,42.1,62,0,0,0,0,0,0,8.900000000000034,6.710043972998344,0,18.6,0,0,0,1.8571210812430712,0,0,1,0.10000000000002274,0,1,1,0,0,450.0,0,0,0,0
4926,L52105,L,303.4,312.3,1680,30.6,67,0,0,0,0,0,0,8.900000000000034,5.38343317119147,0,11.5,0,0,0,1.3266108018068739,0,0,1,0.0,0,1,1,0,0,158.0,0,0,0,0
4927,L52106,L,303.4,312.3,1502,36.0,69,0,0,0,0,0,0,8.900000000000034,5.662406598830244,0,5.399999999999999,0,0,0,0.27897342763877386,0,0,1,0.0,0,1,1,0,0,178.0,0,0,0,0
4928,M19787,M,303.5,312.3,1543,33.3,71,0,0,0,0,0,0,8.800000000000011,5.380699985582846,0,2.700000000000003,0,0,0,0.28170661324739754,0,0,1,0.10000000000002274,0,1,1,0,0,41.0,0,0,0,0
4929,L52108,L,303.5,312.3,1584,35.2,74,0,0,0,0,0,0,8.800000000000011,5.838838442255846,0,1.9000000000000057,0,0,0,0.4581384566729998,0,0,1,0.0,0,1,1,0,0,41.0,0,0,0,0
4930,L52109,L,303.5,312.4,1340,44.5,76,0,0,0,0,0,0,8.899999999999977,6.244438997785313,0,9.299999999999997,0,0,0,0.4056005555294666,0,0,1,0.0999999999999659,0,1,1,0,0,244.0,0,0,0,0
4931,L52110,L,303.4,312.3,1663,33.9,78,0,0,0,0,0,0,8.900000000000034,5.903649498699403,0,10.600000000000001,0,0,0,0.3407894990859095,0,0,1,5.684341886080802e-14,0,1,1,0,0,323.0,0,0,0,0
4932,M19791,M,303.3,312.1,1693,30.0,80,0,0,0,0,0,0,8.800000000000011,5.3187163625275184,0,3.8999999999999986,0,0,0,0.5849331361718848,0,0,1,0.10000000000002274,0,1,1,0,0,30.0,0,0,0,0
4933,L52112,L,303.3,312.1,1418,44.7,83,0,0,0,0,0,0,8.800000000000011,6.637619790357586,0,14.700000000000003,0,0,0,1.318903427830068,0,0,1,0.0,0,1,1,0,0,275.0,0,0,0,0
4934,H34347,H,303.4,312.2,1554,36.8,85,0,0,0,0,0,0,8.800000000000011,5.988629579979007,0,7.900000000000006,0,0,0,0.6489902103785798,0,0,1,0.0,0,1,1,0,0,136.0,0,0,0,0
4935,L52114,L,303.4,312.2,1580,35.8,90,0,0,0,0,0,0,8.800000000000011,5.923368228588434,0,1.0,0,0,0,0.06526135139057221,0,0,1,0.0,0,1,1,0,0,26.0,0,0,0,0
4936,L52115,L,303.4,312.3,1479,42.8,92,0,0,0,0,0,0,8.900000000000034,6.628886162780606,0,7.0,0,0,0,0.705517934192172,0,0,1,0.10000000000002274,0,1,1,0,0,101.0,0,0,0,0
4937,L52116,L,303.5,312.4,1284,70.6,94,1,0,0,1,0,0,8.899999999999977,9.492887689499206,1,27.799999999999997,0,1,1,2.8640015267185994,0,1,1,5.684341886080802e-14,0,1,3,2,0,195.0,0,0,2,1
4938,L52117,L,303.4,312.3,1540,38.7,96,0,0,0,0,0,0,8.900000000000034,6.241087965621483,0,31.89999999999999,0,0,0,3.251799723877723,0,0,1,5.684341886080802e-14,0,1,1,0,0,256.0,0,0,0,0
4939,M19798,M,303.5,312.4,1606,30.1,98,0,0,0,0,0,0,8.899999999999977,5.062215794337425,0,8.600000000000001,0,0,0,1.1788721712840573,0,0,1,5.684341886080802e-14,0,1,1,0,0,66.0,0,0,0,0
4940,L52119,L,303.6,312.5,1286,62.4,101,0,0,0,0,0,0,8.899999999999977,8.403383357234267,0,32.3,0,0,0,3.3411675628968416,0,0,1,0.0,0,1,1,0,0,320.0,0,0,0,0
4941,L52120,L,303.6,312.6,1502,39.5,103,0,0,0,0,0,0,9.0,6.212918351494295,0,22.9,0,0,0,2.1904650057399717,0,0,1,0.10000000000002274,0,1,1,0,0,216.0,0,0,0,0
4942,M19801,M,303.6,312.7,1699,31.5,105,0,0,0,0,0,0,9.099999999999966,5.604444214371512,0,8.0,0,0,0,0.6084741371227835,0,0,1,0.0999999999999659,0,1,1,0,0,197.0,0,0,0,0
4943,L52122,L,303.5,312.6,1602,34.2,108,0,0,0,0,0,0,9.100000000000025,5.7374278313979685,0,2.700000000000003,0,0,0,0.1329836170264569,0,0,1,5.861977570020827e-14,0,1,1,0,0,97.0,0,0,0,0
4944,H34357,H,303.6,312.6,1436,42.0,110,0,0,0,0,0,0,9.0,6.31585787077692,0,7.799999999999997,0,0,0,0.5784300393789517,0,0,1,0.10000000000002451,0,1,1,0,0,166.0,0,0,0,0
4945,M19804,M,303.6,312.7,1765,27.5,115,0,0,0,0,0,0,9.099999999999966,5.082835114120487,0,14.5,0,0,0,1.2330227566564336,0,0,1,0.0999999999999659,0,1,1,0,0,329.0,0,0,0,0
4946,L52125,L,303.6,312.7,1418,44.1,118,0,0,0,0,0,0,9.099999999999966,6.54852422270178,0,16.6,0,0,0,1.4656891085812935,0,0,1,0.0,0,1,1,0,0,347.0,0,0,0,0
4947,M19806,M,303.7,312.7,1669,31.7,120,0,0,0,0,0,0,9.0,5.540439500042375,0,12.400000000000002,0,0,0,1.0080847226594054,0,0,1,0.0999999999999659,0,1,1,0,0,251.0,0,0,0,0
4948,L52127,L,303.7,312.7,1395,53.9,123,0,0,0,0,0,0,9.0,7.873930747324779,0,22.2,0,0,0,2.333491247282404,0,0,1,0.0,0,1,1,0,0,274.0,0,0,0,0
4949,M19808,M,303.8,312.7,1500,41.7,125,0,0,0,0,0,0,8.899999999999977,6.55022068273472,0,12.199999999999996,0,0,0,1.3237100645900588,0,0,1,0.10000000000002274,0,1,1,0,0,105.0,0,0,0,0
4950,M19809,M,303.8,312.7,1555,33.4,128,0,0,0,0,0,0,8.899999999999977,5.438829921649769,0,8.300000000000004,0,0,0,1.1113907610849507,0,0,1,0.0,0,1,1,0,0,55.0,0,0,0,0
4951,M19810,M,303.8,312.7,1919,20.2,131,0,0,0,0,0,0,8.899999999999977,4.059335643507467,0,13.2,0,0,0,1.3794942781423023,0,0,1,0.0,0,1,1,0,0,364.0,0,0,0,0
4952,L52131,L,303.8,312.7,1596,36.6,134,0,0,0,0,0,0,8.899999999999977,6.117057887657759,0,16.400000000000002,0,0,0,2.057722244150292,0,0,1,0.0,0,1,1,0,0,323.0,0,0,0,0
4953,M19812,M,303.8,312.7,1374,53.6,136,0,0,0,0,0,0,8.899999999999977,7.712232973444512,0,17.0,0,0,0,1.595175085786753,0,0,1,0.0,0,1,1,0,0,222.0,0,0,0,0
4954,L52133,L,303.7,312.5,1670,26.1,139,0,0,0,0,0,0,8.800000000000011,4.564419966400611,0,27.5,0,0,0,3.1478130070439008,0,0,1,0.0999999999999659,0,1,1,0,0,296.0,0,0,0,0
4955,L52134,L,303.7,312.6,1702,29.1,141,0,0,0,0,0,0,8.900000000000034,5.186580975517534,0,3.0,0,0,0,0.6221610091169225,0,0,1,0.10000000000002274,0,1,1,0,0,32.0,0,0,0,0
4956,M19815,M,303.8,312.5,1366,45.1,143,0,0,0,0,0,0,8.699999999999989,6.451428065754832,0,16.0,0,0,0,1.2648470902372981,0,0,1,0.20000000000004547,1,1,1,0,0,336.0,0,0,0,0
4957,M19816,M,303.8,312.5,2344,15.2,146,0,0,0,0,0,0,8.699999999999989,3.731039211207334,0,29.900000000000002,0,0,0,2.720388854547498,0,0,1,0.0,0,1,1,0,1,978.0,1,1,1,1
4958,M19817,M,303.8,312.6,1768,23.9,149,0,0,0,0,0,0,8.800000000000011,4.424954196532247,0,8.7,0,0,0,0.6939149853249131,0,0,1,0.10000000000002274,0,1,1,0,0,576.0,0,0,0,0
4959,L52138,L,303.8,312.5,1523,47.0,152,0,0,0,0,0,0,8.699999999999989,7.495944791220366,0,23.1,0,0,0,3.0709905946881193,0,0,1,0.10000000000002274,0,1,1,0,0,245.0,0,0,0,0
4960,L52139,L,303.8,312.6,1735,25.9,154,0,0,0,0,0,0,8.800000000000011,4.705739275934591,0,21.1,0,0,0,2.790205515285775,0,0,1,0.10000000000002274,0,1,1,0,0,212.0,0,0,0,0
4961,L52140,L,303.9,312.7,1339,62.3,156,0,0,0,0,0,0,8.800000000000011,8.73569055615548,0,36.4,0,0,0,4.02995128022089,1,1,1,0.0,0,1,2,1,0,396.0,0,0,1,1
4962,L52141,L,303.9,312.7,1800,24.3,158,0,0,0,0,0,0,8.800000000000011,4.580442088933919,0,38.0,1,1,0,4.155248467221562,1,1,1,0.0,0,1,3,2,0,461.0,0,0,2,1
4963,M19822,M,304.0,312.7,1456,51.2,160,0,0,0,0,0,0,8.699999999999989,7.8065645288563,0,26.900000000000002,0,0,0,3.2261224399223813,0,0,1,0.10000000000002274,0,1,1,0,0,344.0,0,0,0,0
4964,L52143,L,303.9,312.7,1789,24.4,163,0,0,0,0,0,0,8.800000000000011,4.57118486258134,0,26.800000000000004,0,0,0,3.2353796662749597,0,0,1,0.10000000000002274,0,1,1,0,0,333.0,0,0,0,0
4965,L52144,L,303.9,312.7,1602,33.9,165,0,0,0,0,0,0,8.800000000000011,5.687099517087457,0,9.5,0,0,0,1.115914654506117,0,0,1,0.0,0,1,1,0,0,187.0,0,0,0,0
4966,M19825,M,303.8,312.7,1364,49.3,167,0,0,0,0,0,0,8.899999999999977,7.041900876972544,0,15.399999999999999,0,0,0,1.3548013598850872,0,0,1,0.0999999999999659,0,1,1,0,0,238.0,0,0,0,0
4967,L52146,L,303.8,312.6,1793,28.1,170,0,0,0,0,0,0,8.800000000000011,5.276126838120354,0,21.199999999999996,0,0,0,1.7657740388521903,0,0,1,0.0999999999999659,0,1,1,0,0,429.0,0,0,0,0
4968,L52147,L,303.9,312.6,1426,53.4,172,0,0,0,0,0,0,8.700000000000045,7.974241800753899,0,25.299999999999997,0,0,0,2.6981149626335448,0,0,1,0.0999999999999659,0,1,1,0,0,367.0,0,0,0,0
4969,M19828,M,303.9,312.7,1485,43.3,174,0,0,0,0,0,0,8.800000000000011,6.733532614071683,0,10.100000000000001,0,0,0,1.2407091866822162,0,0,1,0.0999999999999659,0,1,1,0,0,59.0,0,0,0,0
4970,L52149,L,303.9,312.7,1528,38.4,177,0,0,0,0,0,0,8.800000000000011,6.144452575597062,0,4.899999999999999,0,0,0,0.5890800384746209,0,0,1,0.0,0,1,1,0,0,43.0,0,0,0,0
4971,L52150,L,303.8,312.6,1565,36.0,179,0,0,0,0,0,0,8.800000000000011,5.899911003441631,0,2.3999999999999986,0,0,0,0.2445415721554305,0,0,1,0.0,0,1,1,0,0,37.0,0,0,0,0
4972,L52151,L,303.8,312.7,1838,27.8,181,0,0,0,0,0,0,8.899999999999977,5.350802495496184,0,8.2,0,0,0,0.549108507945447,0,0,1,0.0999999999999659,0,1,1,0,0,273.0,0,0,0,0
4973,H34386,H,303.8,312.6,1811,24.9,183,0,0,0,0,0,0,8.800000000000011,4.722222165390426,0,2.900000000000002,0,0,0,0.6285803301057582,0,0,1,0.0999999999999659,0,1,1,0,0,27.0,0,0,0,0
4974,L52153,L,303.8,312.7,1461,38.2,188,0,0,0,0,0,0,8.899999999999977,5.844430477179237,0,13.300000000000004,0,0,0,1.1222083117888104,0,0,1,0.0999999999999659,0,1,1,0,0,350.0,0,0,0,0
4975,L52154,L,303.8,312.7,1414,41.7,190,0,0,0,0,0,0,8.899999999999977,6.174674696924596,0,3.5,0,0,0,0.3302442197453592,0,0,1,0.0,0,1,1,0,0,47.0,0,0,0,0
4976,L52155,L,303.7,312.7,1426,45.5,192,0,0,0,0,0,0,9.0,6.794531871428885,0,3.799999999999997,0,0,0,0.6198571745042889,0,0,1,0.10000000000002274,0,1,1,0,0,12.0,0,0,0,0
4977,L52156,L,303.7,312.7,1359,56.8,194,1,0,0,0,1,0,9.0,8.08344356139268,0,11.299999999999997,0,0,0,1.288911689963796,0,0,1,0.0,0,1,1,0,0,67.0,0,0,0,0
4978,L52157,L,303.7,312.7,1540,44.8,196,0,0,0,0,0,0,9.0,7.224825345215566,0,12.0,0,0,0,0.8586182161771143,0,0,1,0.0,0,1,1,0,0,181.0,0,0,0,0
4979,L52158,L,303.6,312.7,1429,47.7,198,0,0,0,0,0,0,9.099999999999966,7.1380440841479045,0,2.9000000000000057,0,0,0,0.08678126106766193,0,0,1,0.0999999999999659,0,1,1,0,0,111.0,0,0,0,0
4980,M19839,M,303.7,312.7,1612,36.3,200,0,0,0,0,0,0,9.0,6.127739302679963,0,11.400000000000006,0,0,0,1.0103047814679416,0,0,1,0.0999999999999659,0,1,1,0,0,183.0,0,0,0,0
4981,M19840,M,303.7,312.8,1685,31.8,203,0,0,0,0,0,0,9.100000000000025,5.611198638576728,0,4.4999999999999964,0,0,0,0.5165406641032346,0,0,1,0.10000000000002451,0,1,1,0,0,73.0,0,0,0,0
4982,M19841,M,303.7,312.8,1558,37.7,206,0,0,0,0,0,0,9.100000000000025,6.150882368561409,0,5.900000000000002,0,0,0,0.5396837299846808,0,0,1,0.0,0,1,1,0,0,127.0,0,0,0,0
4983,L52162,L,303.7,313.0,1811,24.3,209,0,0,0,0,0,0,9.300000000000011,4.608433679477404,0,13.400000000000002,0,0,0,1.5424486890840052,0,0,1,0.19999999999998685,1,1,1,0,0,253.0,0,0,0,0
4984,L52163,L,303.8,313.1,1869,25.8,211,0,0,0,0,0,0,9.300000000000011,5.049607535821019,0,1.5,0,0,0,0.4411738563436147,0,0,1,0.0,0,1,1,0,0,58.0,0,0,0,0
4985,L52164,L,303.8,313.1,1256,58.7,213,1,0,0,0,1,0,9.300000000000011,7.72069432965818,0,32.900000000000006,0,0,0,2.671086793837161,0,0,1,0.0,0,1,1,0,0,613.0,1,1,1,1
4986,M19845,M,303.8,313.0,1789,23.5,215,0,0,0,0,0,0,9.199999999999989,4.402575584863177,0,35.2,0,0,0,3.3181187447950027,0,0,1,0.10000000000002274,0,1,1,0,0,533.0,0,0,0,0
4987,L52166,L,303.7,312.9,1502,40.5,0,0,0,0,0,0,0,9.199999999999989,6.370207423684024,0,17.0,0,0,0,1.9676318388208465,0,0,1,0.0,0,1,1,0,0,287.0,0,0,0,0
4988,M19847,M,303.7,313.0,1303,54.4,2,0,0,0,0,0,0,9.300000000000011,7.422871346097867,0,13.899999999999999,0,0,0,1.052663922413843,0,0,1,0.10000000000002274,0,1,1,0,0,199.0,0,0,0,0
4989,L52168,L,303.8,313.1,2497,13.0,5,1,0,0,1,0,0,9.300000000000011,3.399307970939276,0,41.4,1,1,0,4.023563375158591,1,1,1,0.0,0,1,3,2,1,1194.0,1,1,3,1
4990,L52169,L,303.9,313.2,1499,37.4,7,0,0,0,0,0,0,9.300000000000011,5.870861743371438,0,24.4,0,0,0,2.471553772432162,0,0,1,0.0,0,1,1,0,0,998.0,1,1,1,1
4991,L52170,L,303.9,313.2,1393,46.5,9,0,0,0,0,0,0,9.300000000000011,6.783169777998401,0,9.100000000000001,0,0,0,0.912308034626963,0,0,1,0.0,0,1,1,0,0,106.0,0,0,0,0
4992,M19851,M,303.9,313.0,1475,41.0,11,0,0,0,0,0,0,9.100000000000025,6.332927190861423,0,5.5,0,0,0,0.4502425871369775,0,0,1,0.19999999999998685,1,1,1,0,0,82.0,0,0,0,0
4993,L52172,L,303.8,312.9,1573,34.6,14,0,0,0,0,0,0,9.099999999999966,5.699456448191579,0,6.399999999999999,0,0,0,0.6334707426698447,0,0,1,5.861977570020827e-14,0,1,1,0,0,98.0,0,0,0,0
4994,L52173,L,303.8,312.9,1819,23.7,16,0,0,0,0,0,0,9.099999999999966,4.514500059135068,0,10.900000000000002,0,0,0,1.1849563890565102,0,0,1,0.0,0,1,1,0,0,246.0,0,0,0,0
4995,M19854,M,303.5,312.6,1642,29.4,18,0,0,0,0,0,0,9.100000000000025,5.055325234450551,0,5.699999999999999,0,0,0,0.5408251753154829,0,0,1,5.861977570020827e-14,0,1,1,0,0,177.0,0,0,0,0
4996,L52175,L,303.6,312.6,1540,39.8,21,0,0,0,0,0,0,9.0,6.418483230794186,0,10.399999999999999,0,0,0,1.3631579963436344,0,0,1,0.10000000000002451,0,1,1,0,0,102.0,0,0,0,0
4997,M19856,M,303.6,312.8,1400,43.2,23,0,0,0,0,0,0,9.199999999999989,6.333450789637023,0,3.4000000000000057,0,0,0,0.08503244115716235,0,0,1,0.19999999999998863,1,1,1,0,0,140.0,0,0,0,0
4998,M19857,M,303.6,312.8,2659,11.4,26,1,0,0,1,0,0,9.199999999999989,3.174328049040199,0,31.800000000000004,0,0,0,3.1591227405968243,0,0,1,0.0,0,1,1,0,1,1259.0,1,1,1,1
4999,M19858,M,303.6,312.8,1825,25.2,29,0,0,0,0,0,0,9.199999999999989,4.816061537953153,0,13.799999999999999,0,0,0,1.6417334889129536,0,0,1,0.0,0,1,1,0,0,834.0,1,1,1,1
5000,M19859,M,303.7,312.9,1532,41.3,32,0,0,0,0,0,0,9.199999999999989,6.625786458029064,0,16.099999999999998,0,0,0,1.8097249200759116,0,0,1,0.0,0,1,1,0,0,293.0,0,0,0,0
5001,L52180,L,303.7,312.8,1832,23.6,35,0,0,0,0,0,0,9.100000000000025,4.527579556549514,0,17.699999999999996,0,0,0,2.09820690147955,0,0,1,0.09999999999996412,0,1,1,0,0,300.0,0,0,0,0
5002,M19861,M,303.6,312.7,2174,17.6,37,0,0,0,0,0,0,9.099999999999966,4.006829158290471,0,6.0,0,0,0,0.5207503982590431,0,0,1,5.861977570020827e-14,0,1,1,0,1,342.0,0,1,1,1
5003,L52182,L,303.7,312.8,1627,31.7,40,0,0,0,0,0,0,9.100000000000025,5.40101561807606,0,14.099999999999998,0,0,0,1.3941864597855886,0,0,1,5.861977570020827e-14,0,1,1,0,0,547.0,0,0,0,0
5004,L52183,L,303.7,312.8,1437,51.3,42,0,0,0,0,0,0,9.100000000000025,7.71974137988659,0,19.599999999999998,0,0,0,2.31872576181053,0,0,1,0.0,0,1,1,0,0,190.0,0,0,0,0
5005,L52184,L,303.7,312.8,1364,46.3,44,0,0,0,0,0,0,9.100000000000025,6.613387639022897,0,5.0,0,0,0,1.1063537408636925,0,0,1,0.0,0,1,1,0,0,73.0,0,0,0,0
5006,M19865,M,303.7,312.9,1444,52.7,46,0,0,0,0,0,0,9.199999999999989,7.969047700899965,0,6.400000000000006,0,0,0,1.3556600618770682,0,0,1,0.09999999999996412,0,1,1,0,0,80.0,0,0,0,0
5007,M19866,M,303.7,312.8,1366,47.3,49,0,0,0,0,0,0,9.100000000000025,6.7661318738404335,0,5.400000000000006,0,0,0,1.202915827059532,0,0,1,0.09999999999996412,0,1,1,0,0,78.0,0,0,0,0
5008,L52187,L,303.8,312.9,1442,48.3,52,0,0,0,0,0,0,9.099999999999966,7.293584336427136,0,1.0,0,0,0,0.5274524625867025,0,0,1,5.861977570020827e-14,0,1,1,0,0,76.0,0,0,0,0
5009,H34422,H,303.7,312.8,1488,42.8,54,0,0,0,0,0,0,9.100000000000025,6.669224212452699,0,5.5,0,0,0,0.6243601239744372,0,0,1,5.861977570020827e-14,0,1,1,0,0,46.0,0,0,0,0
5010,L52189,L,303.7,312.8,1523,40.7,59,0,0,0,0,0,0,9.100000000000025,6.491169212822744,0,2.0999999999999943,0,0,0,0.1780549996299552,0,0,1,0.0,0,1,1,0,0,35.0,0,0,0,0
5011,L52190,L,303.7,312.8,1543,38.3,61,0,0,0,0,0,0,9.100000000000025,6.18861289633102,0,2.4000000000000057,0,0,0,0.30255631649172354,0,0,1,0.0,0,1,1,0,0,20.0,0,0,0,0
5012,M19871,M,303.7,312.8,1634,33.8,63,0,0,0,0,0,0,9.100000000000025,5.7835882994547125,0,4.5,0,0,0,0.40502459687630754,0,0,1,0.0,0,1,1,0,0,91.0,0,0,0,0
5013,M19872,M,303.8,312.9,1815,27.8,66,0,0,0,0,0,0,9.099999999999966,5.2838446840726725,0,5.9999999999999964,0,0,0,0.49974361538204004,0,0,1,5.861977570020827e-14,0,1,1,0,0,181.0,0,0,0,0
5014,M19873,M,303.8,312.9,1594,35.2,69,0,0,0,0,0,0,9.099999999999966,5.875699796057966,0,7.400000000000002,0,0,0,0.5918551119852937,0,0,1,0.0,0,1,1,0,0,221.0,0,0,0,0
5015,L52194,L,303.8,313.0,1452,38.6,72,0,0,0,0,0,0,9.199999999999989,5.869249059142595,0,3.3999999999999986,0,0,0,0.006450736915371458,0,0,1,0.10000000000002274,0,1,1,0,0,142.0,0,0,0,0
5016,L52195,L,303.9,313.0,1759,28.4,74,0,0,0,0,0,0,9.100000000000025,5.231338198855676,0,10.200000000000003,0,0,0,0.6379108602869188,0,0,1,0.09999999999996412,0,1,1,0,0,307.0,0,0,0,0
5017,L52196,L,303.9,313.0,1408,47.5,76,0,0,0,0,0,0,9.100000000000025,7.003657222402846,0,19.1,0,0,0,1.77231902354717,0,0,1,0.0,0,1,1,0,0,351.0,0,0,0,0
5018,L52197,L,303.9,313.0,1483,45.0,78,0,0,0,0,0,0,9.100000000000025,6.988472857910495,0,2.5,0,0,0,0.01518436449235061,0,0,1,0.0,0,1,1,0,0,75.0,0,0,0,0
5019,M19878,M,303.9,313.0,1620,36.6,80,0,0,0,0,0,0,9.100000000000025,6.209043720554868,0,8.399999999999999,0,0,0,0.7794291373556277,0,0,1,0.0,0,1,1,0,0,137.0,0,0,0,0
5020,M19879,M,304.0,313.1,1466,39.5,83,0,0,0,0,0,0,9.100000000000025,6.064006859714138,0,2.8999999999999986,0,0,0,0.14503686084072953,0,0,1,0.0,0,1,1,0,0,154.0,0,0,0,0
5021,L52200,L,304.1,313.1,1556,36.3,86,0,0,0,0,0,0,9.0,5.914864984472719,0,3.200000000000003,0,0,0,0.1491418752414191,0,0,1,0.10000000000002451,0,1,1,0,0,90.0,0,0,0,0
5022,L52201,L,304.0,313.0,1350,61.1,88,0,0,0,0,0,0,9.0,8.637809001045136,0,24.800000000000004,0,0,0,2.7229440165724172,0,0,1,0.0,0,1,1,0,0,206.0,0,0,0,0
5023,L52202,L,304.0,313.1,1404,47.1,90,0,0,0,0,0,0,9.100000000000025,6.924949854454909,0,14.0,0,0,0,1.712859146590227,0,0,1,0.10000000000002451,0,1,1,0,0,54.0,0,0,0,0
5024,M19883,M,304.0,313.0,1575,34.5,92,0,0,0,0,0,0,9.0,5.690209693814513,0,12.600000000000001,0,0,0,1.2347401606403965,0,0,1,0.10000000000002451,0,1,1,0,0,171.0,0,0,0,0
5025,L52204,L,303.9,313.1,1639,29.0,95,0,0,0,0,0,0,9.200000000000044,4.977434680592549,0,5.5,0,0,0,0.7127750132219637,0,0,1,0.2000000000000437,1,1,1,0,0,64.0,0,0,0,0
5026,M19885,M,303.9,313.1,1473,42.8,97,0,0,0,0,0,0,9.200000000000044,6.601994129665878,0,13.799999999999997,0,0,0,1.6245594490733293,0,0,1,0.0,0,1,1,0,0,166.0,0,0,0,0
5027,L52206,L,303.9,313.2,1481,40.0,100,0,0,0,0,0,0,9.300000000000011,6.203598293288644,0,2.799999999999997,0,0,0,0.39839583637723397,0,0,1,0.09999999999996767,0,1,1,0,0,8.0,0,0,0,0
5028,L52207,L,304.0,313.3,1294,54.6,102,0,0,0,0,0,0,9.300000000000011,7.39870202661625,0,14.600000000000001,0,0,0,1.1951037333276053,0,0,1,0.0,0,1,1,0,0,187.0,0,0,0,0
5029,M19888,M,303.9,313.2,1630,29.3,104,0,0,0,0,0,0,9.300000000000011,5.001310784759832,0,25.3,0,0,0,2.3973912418564174,0,0,1,0.0,0,1,1,0,0,336.0,0,0,0,0
5030,M19889,M,303.9,313.2,1624,39.8,107,0,0,0,0,0,0,9.300000000000011,6.7685823161102325,0,10.499999999999996,0,0,0,1.7672715313504002,0,0,1,0.0,0,1,1,0,0,6.0,0,0,0,0
5031,M19890,M,303.9,313.1,1437,48.3,110,0,0,0,0,0,0,9.200000000000044,7.268294515565737,0,8.5,0,0,0,0.49971219945550427,0,0,1,0.09999999999996767,0,1,1,0,0,187.0,0,0,0,0
5032,M19891,M,303.8,313.0,1514,45.0,113,0,0,0,0,0,0,9.199999999999989,7.1345569163024205,0,3.299999999999997,0,0,0,0.1337375992633163,0,0,1,5.5067062021407764e-14,0,1,1,0,0,77.0,0,0,0,0
5033,M19892,M,304.0,313.1,1694,31.4,116,0,0,0,0,0,0,9.100000000000025,5.570211326422895,0,13.600000000000001,0,0,0,1.564345589879525,0,0,1,0.09999999999996412,0,1,1,0,0,180.0,0,0,0,0
5034,L52213,L,304.0,313.1,1564,50.9,119,0,0,0,0,0,0,9.100000000000025,8.336488377663827,0,19.5,0,0,0,2.766277051240931,0,0,1,0.0,0,1,1,0,0,130.0,0,0,0,0
5035,M19894,M,303.9,313.1,1514,41.1,121,0,0,0,0,0,0,9.200000000000044,6.516228650222878,0,9.799999999999997,0,0,0,1.8202597274409484,0,0,1,0.10000000000001918,0,1,1,0,0,50.0,0,0,0,0
5036,M19895,M,304.0,313.2,1500,40.6,124,0,0,0,0,0,0,9.199999999999989,6.37743308678728,0,0.5,0,0,0,0.13879556343559774,0,0,1,5.5067062021407764e-14,0,1,1,0,0,14.0,0,0,0,0
5037,L52216,L,304.0,313.2,1615,37.8,127,0,0,0,0,0,0,9.199999999999989,6.39282689078987,0,2.8000000000000043,0,0,0,0.015393804002589384,0,0,1,0.0,0,1,1,0,0,115.0,0,0,0,0
