UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temperature difference [K],Mechanical power [kW]
7604,L54783,L,300.4,311.2,1406,43.6,22,0,0,0,0,0,0,10.800000000000011,6.419488540443336
7605,L54784,L,300.4,311.3,1639,34.6,24,0,0,0,0,0,0,10.900000000000034,5.938594480982834
7606,H37019,H,300.4,311.3,2026,20.3,26,0,0,0,0,0,0,10.900000000000034,4.306893144610344
7607,M22466,M,300.4,311.3,1350,56.5,31,0,0,0,0,0,0,10.900000000000034,7.987499321752049
7608,M22467,M,300.5,311.3,1468,41.1,34,0,0,0,0,0,0,10.800000000000011,6.318245481193649
7609,L54788,L,300.5,311.4,1642,27.1,37,0,0,0,0,0,0,10.899999999999977,4.659840607265644
7610,L54789,L,300.5,311.3,1490,41.8,39,0,0,0,0,0,0,10.800000000000011,6.52215578836265
7611,M22470,M,300.5,311.3,1507,43.4,41,0,0,0,0,0,0,10.800000000000011,6.8490699198952045
7612,L54791,L,300.5,311.4,1611,32.7,44,0,0,0,0,0,0,10.899999999999977,5.5166052837771415
7613,M22472,M,300.5,311.4,1743,27.6,46,0,0,0,0,0,0,10.899999999999977,5.037732315590449
7614,L54793,L,300.5,311.3,1475,46.3,49,0,0,0,0,0,0,10.800000000000011,7.151573876509365
7615,L54794,L,300.5,311.4,1432,47.5,51,0,0,0,0,0,0,10.899999999999977,7.123037743239258
7616,L54795,L,300.5,311.4,1442,47.0,53,0,0,0,0,0,0,10.899999999999977,7.097276683479822
7617,M22476,M,300.6,311.4,1468,40.4,55,0,0,0,0,0,0,10.799999999999955,6.210635460832686
7618,L54797,L,300.5,311.4,1556,45.3,58,0,0,0,0,0,0,10.899999999999977,7.3813604351684345
7619,M22478,M,300.5,311.4,1312,51.4,60,0,0,0,0,0,0,10.899999999999977,7.061965182053473
7620,L54799,L,300.6,311.5,1459,47.0,63,0,0,0,0,0,0,10.899999999999977,7.180947767820429
7621,L54800,L,300.5,311.5,1651,36.9,65,0,0,0,0,0,0,11.0,6.379726449424401
7622,L54801,L,300.5,311.5,1490,38.4,67,0,0,0,0,0,0,11.0,5.991645508926453
7623,M22482,M,300.6,311.6,1473,31.5,69,0,0,0,0,0,0,11.0,4.858944277674654
7624,L54803,L,300.6,311.7,1734,29.9,72,0,0,0,0,0,0,11.099999999999966,5.429363255786952
7625,L54804,L,300.6,311.7,1507,45.5,74,0,0,0,0,0,0,11.099999999999966,7.180476528922391
7626,L54805,L,300.6,311.7,1556,34.9,76,0,0,0,0,0,0,11.099999999999966,5.686743469920052
7627,H37040,H,300.5,311.6,1351,53.5,78,0,0,0,0,0,0,11.100000000000023,7.568986820416329
7628,L54807,L,300.5,311.7,1445,44.8,83,0,0,0,0,0,0,11.199999999999989,6.779138067426294
7629,L54808,L,300.5,311.7,1619,32.7,85,0,0,0,0,0,0,11.199999999999989,5.5439999717164445
7630,M22489,M,300.5,311.7,1269,64.0,87,0,0,0,0,0,0,11.199999999999989,8.504919631798288
7631,L54810,L,300.5,311.6,1534,37.7,90,0,0,0,0,0,0,11.100000000000023,6.056131934129141
7632,L54811,L,300.5,311.6,1444,49.3,92,0,0,0,0,0,0,11.100000000000023,7.454915591164482
7633,L54812,L,300.5,311.6,1744,26.8,94,0,0,0,0,0,0,11.100000000000023,4.894517578488802
7634,L54813,L,300.4,311.5,1441,44.6,96,0,0,0,0,0,0,11.100000000000023,6.730192053883366
7635,M22494,M,300.3,311.3,1506,40.7,98,0,0,0,0,0,0,11.0,6.418713614255451
7636,L54815,L,300.3,311.4,1526,38.5,101,0,0,0,0,0,0,11.099999999999966,6.1523903330351315
7637,L54816,L,300.4,311.5,1704,29.7,103,0,0,0,0,0,0,11.100000000000023,5.299741142899838
7638,H37051,H,300.4,311.4,1445,52.4,105,0,0,0,0,0,0,11.0,7.929170418150398
7639,L54818,L,300.5,311.5,1661,35.9,110,0,0,0,0,0,0,11.0,6.2444285258098
7640,L54819,L,300.5,311.4,1466,41.8,112,0,0,0,0,0,0,10.899999999999977,6.417100930026607
7641,L54820,L,300.4,311.3,1608,35.1,114,0,0,0,0,0,0,10.900000000000034,5.910466754757694
7642,M22501,M,300.4,311.4,1352,57.3,116,0,0,0,0,0,0,11.0,8.112597541217994
7643,M22502,M,300.4,311.4,1604,31.7,119,0,0,0,0,0,0,11.0,5.324664444618317
7644,H37057,H,300.4,311.4,1427,50.7,122,0,0,0,0,0,0,11.0,7.576359091176753
7645,L54824,L,300.4,311.4,1424,44.6,127,0,0,0,0,0,0,11.0,6.65079353555164
7646,L54825,L,300.4,311.4,1662,29.3,129,0,0,0,0,0,0,11.0,5.099496027160025
7647,L54826,L,300.4,311.4,1936,23.9,131,0,0,0,0,0,0,11.0,4.845424957288706
7648,L54827,L,300.4,311.4,1728,31.7,133,0,0,0,0,0,0,11.0,5.7362968580426745
7649,L54828,L,300.4,311.4,1552,28.8,135,0,0,0,0,0,0,11.0,4.680721726436505
7650,H37063,H,300.4,311.5,1662,29.0,137,0,0,0,0,0,0,11.100000000000023,5.047282757257362
7651,L54830,L,300.3,311.4,1343,57.7,142,0,0,0,0,0,0,11.099999999999966,8.114849015953068
7652,M22511,M,300.4,311.5,1476,32.6,144,0,0,0,0,0,0,11.100000000000023,5.038863288945741
7653,L54832,L,300.3,311.4,1346,51.1,147,0,0,0,0,0,0,11.099999999999966,7.202687588983272
7654,L54833,L,300.4,311.5,1492,44.6,149,0,0,0,0,0,0,11.100000000000023,6.968387608878544
7655,M22514,M,300.3,311.5,1540,41.5,151,0,0,0,0,0,0,11.199999999999989,6.692639549697456
7656,L54835,L,300.4,311.5,1596,32.5,154,0,0,0,0,0,0,11.100000000000023,5.431813698056751
7657,L54836,L,300.5,311.6,1541,47.8,156,0,0,0,0,0,0,11.100000000000023,7.713636218163114
7658,L54837,L,300.5,311.6,1661,30.0,158,0,0,0,0,0,0,11.100000000000023,5.218185397612646
7659,M22518,M,300.4,311.6,1359,55.4,160,0,0,0,0,0,0,11.200000000000045,7.884203755302017
7660,L54839,L,300.5,311.6,1528,42.4,163,0,0,0,0,0,0,11.100000000000023,6.784499718888421
7661,M22520,M,300.5,311.6,1246,52.9,165,0,0,0,0,0,0,11.100000000000023,6.902435107104181
7662,L54841,L,300.5,311.6,1575,32.5,168,0,0,0,0,0,0,11.100000000000023,5.360342465187584
7663,M22522,M,300.5,311.6,1658,30.4,170,0,0,0,0,0,0,11.100000000000023,5.2782107612472355
7664,L54843,L,300.5,311.6,1385,54.8,173,0,0,0,0,0,0,11.100000000000023,7.948019974071936
7665,H37078,H,300.5,311.7,1454,50.3,175,0,0,0,0,0,0,11.199999999999989,7.658804954382461
7666,L54845,L,300.5,311.6,1497,40.5,180,0,0,0,0,0,0,11.100000000000023,6.349001673272292
7667,M22526,M,300.6,311.7,1424,50.8,182,0,0,0,0,0,0,11.099999999999966,7.575343309552092
7668,L54847,L,300.6,311.7,1528,43.9,185,0,0,0,0,0,0,11.099999999999966,7.024517397622682
7669,L54848,L,300.6,311.8,1539,37.0,187,0,0,0,0,0,0,11.199999999999989,5.963057015778787
7670,L54849,L,300.7,311.8,1336,58.4,189,1,0,0,0,1,0,11.100000000000023,8.170486621848141
7671,L54850,L,300.5,311.6,1525,37.6,191,0,0,0,0,0,0,11.100000000000023,6.004630758561292
7672,M22531,M,300.5,311.6,1456,51.1,193,0,0,0,0,0,0,11.100000000000023,7.7913173325108795
7673,M22532,M,300.5,311.7,2141,17.2,196,0,0,0,0,0,0,11.199999999999989,3.856325926232495
7674,M22533,M,300.5,311.6,1476,39.1,199,0,0,0,0,0,0,11.100000000000023,6.0435446195637565
7675,L54854,L,300.5,311.6,1509,47.2,202,0,0,0,0,0,0,11.100000000000023,7.4586436144467445
7676,L54855,L,300.5,311.6,1447,45.4,204,0,0,0,0,0,0,11.100000000000023,6.879438648879905
7677,L54856,L,300.6,311.7,1448,49.1,206,0,0,0,0,0,0,11.099999999999966,7.4452394857914275
7678,L54857,L,300.6,311.7,1428,52.6,208,0,0,0,0,0,0,11.099999999999966,7.865794022351981
7679,M22538,M,300.6,311.7,1389,52.1,210,0,0,0,0,0,0,11.099999999999966,7.578244046768907
7680,L54859,L,300.7,311.7,1635,32.4,213,0,0,0,0,0,0,11.0,5.547424307708857
7681,L54860,L,300.7,311.7,1395,43.7,215,0,0,0,0,0,0,11.0,6.38387335172714
7682,L54861,L,300.7,311.8,1443,43.7,217,0,0,0,0,0,0,11.100000000000023,6.603533510066137
7683,M22542,M,300.7,311.7,1412,49.1,219,0,0,0,0,0,0,11.0,7.260136846641917
7684,L54863,L,300.7,311.7,1524,43.5,222,0,0,0,0,0,0,11.0,6.9422914459027245
7685,M22544,M,300.7,311.8,1407,42.4,224,0,0,0,0,0,0,11.100000000000023,6.247245487222519
7686,L54865,L,300.8,311.7,1397,43.5,227,0,0,0,0,0,0,10.899999999999977,6.363767158744164
7687,M22546,M,300.7,311.7,1504,36.9,229,0,0,0,0,0,0,11.0,5.81169508172883
7688,M22547,M,300.7,311.7,2097,18.9,232,1,1,0,0,0,0,11.0,4.150389470584011
7689,L54868,L,300.6,311.7,1553,39.8,0,0,0,0,0,0,0,11.099999999999966,6.472665232093099
7690,L54869,L,300.6,311.7,1432,39.2,2,0,0,0,0,0,0,11.099999999999966,5.87838062178903
7691,M22550,M,300.5,311.6,1577,36.5,4,0,0,0,0,0,0,11.100000000000023,6.027721464565175
7692,M22551,M,300.5,311.5,1370,56.1,7,0,0,0,0,0,0,11.0,8.04844621923169
7693,H37106,H,300.5,311.6,1506,36.2,10,0,0,0,0,0,0,11.100000000000023,5.709027833809515
7694,L54873,L,300.6,311.6,1964,21.4,15,0,0,0,0,0,0,11.0,4.401329419777252
7695,H37108,H,300.6,311.7,1500,36.7,17,0,0,0,0,0,0,11.099999999999966,5.7648225193372715
7696,L54875,L,300.6,311.7,1488,47.7,22,0,0,0,0,0,0,11.099999999999966,7.432756890981165
7697,H37110,H,300.6,311.5,1282,60.2,24,0,0,0,0,0,0,10.899999999999977,8.081893709016912
7698,L54877,L,300.5,311.4,1400,45.1,29,0,0,0,0,0,0,10.899999999999977,6.612005338255318
7699,L54878,L,300.6,311.5,1419,38.6,31,0,0,0,0,0,0,10.899999999999977,5.735857035071173
7700,M22559,M,300.7,311.5,1441,40.6,33,0,0,0,0,0,0,10.800000000000011,6.126587385373647
7701,M22560,M,300.7,311.6,1348,62.5,36,0,0,0,0,0,0,10.900000000000034,8.822639368831334
7702,H37115,H,300.8,311.7,1468,38.7,39,0,0,0,0,0,0,10.899999999999977,5.949296839956063
7703,M22562,M,300.7,311.7,1701,30.8,44,0,0,0,0,0,0,11.0,5.486351746523072
7704,H37117,H,300.7,311.7,1864,23.6,47,0,0,0,0,0,0,11.0,4.606663915615882
7705,M22564,M,300.6,311.6,1630,31.8,52,0,0,0,0,0,0,11.0,5.428043786872444
7706,L54885,L,300.5,311.5,1316,49.7,55,0,0,0,0,0,0,11.0,6.849216527552372
7707,L54886,L,300.5,311.5,1708,31.2,57,0,0,0,0,0,0,11.0,5.580473862424621
7708,H37121,H,300.5,311.4,1679,27.5,59,0,0,0,0,0,0,10.899999999999977,4.835172893262491
7709,L54888,L,300.5,311.4,1709,32.3,64,0,0,0,0,0,0,10.899999999999977,5.780603786433803
7710,L54889,L,300.5,311.4,1445,41.5,66,0,0,0,0,0,0,10.899999999999977,6.279781915138198
7711,M22570,M,300.5,311.4,1390,51.9,68,0,0,0,0,0,0,10.899999999999977,7.554587854087376
7712,L54891,L,300.4,311.4,1309,55.5,71,0,0,0,0,0,0,11.0,7.607837849565723
7713,L54892,L,300.5,311.5,1499,37.6,73,0,0,0,0,0,0,11.0,5.9022567259563115
7714,M22573,M,300.5,311.4,2072,18.8,75,0,0,0,0,0,0,10.899999999999977,4.0792114530291785
7715,L54894,L,300.5,311.5,1487,43.0,78,0,0,0,0,0,0,11.0,6.695885862106166
7716,L54895,L,300.5,311.5,1302,49.6,80,0,0,0,0,0,0,11.0,6.762718009823532
7717,M22576,M,300.5,311.5,1378,48.2,82,0,0,0,0,0,0,11.0,6.9554442471457545
7718,L54897,L,300.5,311.6,1365,53.0,85,0,0,0,0,0,0,11.100000000000023,7.575950684131787
7719,H37132,H,300.6,311.7,1427,44.6,87,0,0,0,0,0,0,11.099999999999966,6.664805038786651
7720,H37133,H,300.6,311.7,1535,33.3,92,0,0,0,0,0,0,11.099999999999966,5.352802642818968
7721,H37134,H,300.5,311.6,1476,41.7,97,0,0,0,0,0,0,11.100000000000023,6.445417151810965
7722,L54901,L,300.5,311.6,1425,42.4,102,0,0,0,0,0,0,11.100000000000023,6.327167604329842
7723,L54902,L,300.5,311.7,1409,54.7,104,0,0,0,0,0,0,11.199999999999989,8.070992382508955
7724,L54903,L,300.5,311.6,1730,30.2,106,0,0,0,0,0,0,11.100000000000023,5.471188325981744
7725,M22584,M,300.5,311.6,1454,41.4,108,0,0,0,0,0,0,11.100000000000023,6.303668491280991
7726,L54905,L,300.6,311.7,1744,26.9,111,0,0,0,0,0,0,11.099999999999966,4.91278070378167
7727,M22586,M,300.8,311.9,1761,29.0,113,0,0,0,0,0,0,11.099999999999966,5.347933174205905
7728,M22587,M,300.7,311.9,1657,30.9,116,0,0,0,0,0,0,11.199999999999989,5.3617875978082346
7729,L54908,L,300.7,311.8,1420,47.0,119,0,0,0,0,0,0,11.100000000000023,6.988996456686094
7730,H37143,H,300.7,311.9,1329,59.2,121,0,0,0,0,0,0,11.199999999999989,8.239015229598449
7731,L54910,L,300.6,311.9,1472,44.2,126,0,0,0,0,0,0,11.299999999999955,6.813318595497353
7732,L54911,L,300.6,312.0,1566,30.1,128,0,0,0,0,0,0,11.399999999999977,4.936133209173355
7733,L54912,L,300.6,312.0,1430,42.7,130,0,0,0,0,0,0,11.399999999999977,6.394292967361546
7734,L54913,L,300.6,312.0,1481,40.9,132,0,0,0,0,0,0,11.399999999999977,6.343179254887639
7735,L54914,L,300.6,312.0,1670,29.4,134,0,0,0,0,0,0,11.399999999999977,5.141530536865055
7736,L54915,L,300.6,312.0,1406,55.1,136,0,0,0,0,0,0,11.399999999999977,8.112702260973116
7737,H37150,H,300.6,312.1,1354,46.9,138,0,0,0,0,0,0,11.5,6.649976721461706
7738,M22597,M,300.5,312.0,1985,19.3,143,0,0,0,0,0,0,11.5,4.011866178511726
7739,M22598,M,300.5,312.0,1263,60.8,146,0,0,0,0,0,0,11.5,8.041471883540723
7740,L54919,L,300.5,311.9,1576,31.1,149,0,0,0,0,0,0,11.399999999999977,5.132692189532956
7741,L54920,L,300.5,312.0,1453,45.1,151,0,0,0,0,0,0,11.5,6.86231696891784
7742,L54921,L,300.5,312.0,1478,39.0,153,0,0,0,0,0,0,11.5,6.036256124607428
7743,M22602,M,300.5,311.9,1323,57.9,155,0,0,0,0,0,0,11.399999999999977,8.021711265749643
7744,L54923,L,300.5,311.9,1710,28.4,158,0,0,0,0,0,0,11.399999999999977,5.085610187631157
7745,L54924,L,300.4,311.7,1314,59.5,160,0,0,0,0,0,0,11.300000000000011,8.18730461452036
7746,L54925,L,300.4,311.7,1460,39.6,162,0,0,0,0,0,0,11.300000000000011,6.054477361998249
7747,M22606,M,300.4,311.7,1508,45.4,164,0,0,0,0,0,0,11.300000000000011,7.16944953870829
7748,M22607,M,300.5,311.8,1331,55.3,167,0,0,0,0,0,0,11.300000000000011,7.7078242717539736
7749,L54928,L,300.4,311.7,1515,47.4,170,0,0,0,0,0,0,11.300000000000011,7.520030334897887
7750,L54929,L,300.4,311.6,1674,33.0,172,0,0,0,0,0,0,11.200000000000045,5.784928712320245
7751,L54930,L,300.4,311.7,1444,51.2,174,0,0,0,0,0,0,11.300000000000011,7.742224711310782
7752,M22611,M,300.4,311.7,1398,42.6,176,0,0,0,0,0,0,11.300000000000011,6.236564072200315
7753,M22612,M,300.4,311.7,1832,24.2,179,0,0,0,0,0,0,11.300000000000011,4.642687511377045
7754,M22613,M,300.5,311.8,1591,42.0,182,0,0,0,0,0,0,11.300000000000011,6.997583476605906
7755,M22614,M,300.4,311.7,1478,39.9,185,0,0,0,0,0,0,11.300000000000011,6.1755543428676
7756,M22615,M,300.4,311.8,1362,47.6,188,0,0,0,0,0,0,11.400000000000034,6.7891073881136865
7757,L54936,L,300.5,311.8,1368,57.9,191,1,0,0,0,1,0,11.300000000000011,8.294558587713915
7758,M22617,M,300.3,311.7,1723,28.3,193,0,0,0,0,0,0,11.399999999999977,5.106229507414218
7759,L54938,L,300.4,311.8,1689,30.8,196,0,0,0,0,0,0,11.400000000000034,5.447647325030846
7760,L54939,L,300.4,311.8,1272,59.2,198,1,0,0,0,1,0,11.400000000000034,7.8856488879226685
7761,M22620,M,300.4,311.7,1511,33.0,200,0,0,0,0,0,0,11.300000000000011,5.221641149531595
7762,H37175,H,300.4,311.6,1715,30.8,203,0,0,0,0,0,0,11.200000000000045,5.531506904930668
7763,M22622,M,300.3,311.5,1400,43.8,0,0,0,0,0,0,0,11.199999999999989,6.4214153839375365
7764,L54943,L,300.4,311.6,1200,76.6,3,1,0,0,1,0,0,11.200000000000045,9.625839890599126
7765,M22624,M,300.4,311.7,1555,38.7,5,0,0,0,0,0,0,11.300000000000011,6.301877783468446
7766,H37179,H,300.3,311.6,1427,56.2,8,0,0,0,0,0,0,11.300000000000011,8.398252089233404
7767,L54946,L,300.3,311.4,1318,52.7,13,0,0,0,0,0,0,11.099999999999966,7.273687582954401
7768,H37181,H,300.2,311.4,1319,54.6,15,0,0,0,0,0,0,11.199999999999989,7.541644492354585
7769,M22628,M,300.2,311.4,1960,20.9,20,0,0,0,0,0,0,11.199999999999989,4.289740048721743
7770,L54949,L,300.3,311.5,1552,38.9,23,0,0,0,0,0,0,11.199999999999989,6.322224831888195
7771,L54950,L,300.3,311.5,1548,32.2,25,0,0,0,0,0,0,11.199999999999989,5.219819025792513
7772,L54951,L,300.3,311.6,1709,29.5,27,0,0,0,0,0,0,11.300000000000011,5.279498814235207
7773,H37186,H,300.3,311.5,1464,41.0,29,0,0,0,0,0,0,11.199999999999989,6.285698581302458
7774,L54953,L,300.3,311.4,1759,24.8,34,0,0,0,0,0,0,11.099999999999966,4.568210821535942
7775,L54954,L,300.3,311.5,1634,31.9,36,0,0,0,0,0,0,11.199999999999989,5.458475347710218
7776,L54955,L,300.3,311.5,1663,33.6,38,0,0,0,0,0,0,11.199999999999989,5.8514048128702045
7777,M22636,M,300.3,311.5,1445,47.3,40,0,0,0,0,0,0,11.199999999999989,7.157438182796066
7778,L54957,L,300.3,311.5,1695,25.6,43,0,0,0,0,0,0,11.199999999999989,4.543999614152276
7779,L54958,L,300.4,311.6,1517,39.0,45,0,0,0,0,0,0,11.200000000000045,6.195534872144431
7780,L54959,L,300.5,311.7,1811,26.8,47,0,0,0,0,0,0,11.199999999999989,5.082552370781664
7781,L54960,L,300.4,311.6,1815,23.5,49,0,0,0,0,0,0,11.200000000000045,4.466559355241288
7782,L54961,L,300.4,311.7,1513,40.0,51,0,0,0,0,0,0,11.300000000000011,6.337639579841809
7783,M22642,M,300.4,311.6,1518,36.4,53,0,0,0,0,0,0,11.200000000000045,5.786311013087824
7784,L54963,L,300.3,311.5,1667,28.8,56,0,0,0,0,0,0,11.199999999999989,5.027553555392817
7785,L54964,L,300.3,311.5,1403,60.1,58,0,0,0,0,0,0,11.199999999999989,8.830001167616249
7786,L54965,L,300.2,311.5,1383,42.1,60,0,0,0,0,0,0,11.300000000000011,6.097234438013606
7787,L54966,L,300.3,311.5,1466,46.2,62,0,0,0,0,0,0,11.199999999999989,7.09258523845046
7788,L54967,L,300.3,311.5,1378,47.5,64,0,0,0,0,0,0,11.199999999999989,6.85443157135733
7789,M22648,M,300.2,311.5,1547,40.9,66,0,0,0,0,0,0,11.300000000000011,6.625859761857648
7790,L54969,L,300.2,311.5,1495,38.5,69,0,0,0,0,0,0,11.300000000000011,6.027407305299818
7791,L54970,L,300.1,311.4,1729,29.3,71,0,0,0,0,0,0,11.299999999999955,5.305071378435429
7792,L54971,L,300.1,311.4,1418,47.7,73,0,0,0,0,0,0,11.299999999999955,7.08309762863662
7793,H37206,H,300.1,311.4,1485,40.4,75,0,0,0,0,0,0,11.299999999999955,6.282556988648867
7794,L54973,L,300.1,311.5,1434,40.8,80,0,0,0,0,0,0,11.399999999999977,6.126859656736957
7795,M22654,M,300.2,311.6,1415,55.8,82,0,0,0,0,0,0,11.400000000000034,8.268357704982977
7796,H37209,H,300.1,311.6,1674,29.6,85,0,0,0,0,0,0,11.5,5.18890575408119
7797,L54976,L,300.1,311.5,1454,52.4,90,0,0,0,0,0,0,11.399999999999977,7.97855625466483
7798,L54977,L,300.0,311.4,1476,39.0,92,0,0,0,0,0,0,11.399999999999977,6.028087983708096
7799,L54978,L,300.0,311.5,1812,28.3,94,0,0,0,0,0,0,11.5,5.369987154634106
7800,L54979,L,300.0,311.4,1374,41.9,96,0,0,0,0,0,0,11.399999999999977,6.0287791340918835
7801,M22660,M,300.1,311.4,1524,40.6,98,0,0,0,0,0,0,11.299999999999955,6.479472016175877
7802,L54981,L,300.0,311.4,1383,49.6,101,0,0,0,0,0,0,11.399999999999977,7.1834400979922775
7803,L54982,L,299.9,311.3,1429,58.2,103,0,0,0,0,0,0,11.400000000000034,8.70931164984084
7804,M22663,M,299.8,311.3,1517,41.2,105,0,0,0,0,0,0,11.5,6.545026582880785
7805,M22664,M,299.9,311.4,1480,44.9,108,0,0,0,0,0,0,11.5,6.958837167211631
7806,L54985,L,299.9,311.4,1706,28.8,111,0,0,0,0,0,0,11.5,5.14517478434322
7807,L54986,L,300.0,311.5,1349,48.6,113,0,0,0,0,0,0,11.5,6.865573753302062
7808,M22667,M,300.0,311.5,1451,49.0,115,0,0,0,0,0,0,11.5,7.445469869252689
7809,L54988,L,299.9,311.4,1627,36.7,118,0,0,0,0,0,0,11.5,6.252910825974493
7810,M22669,M,300.0,311.4,1537,35.4,120,0,0,0,0,0,0,11.399999999999977,5.697780932109663
7811,L54990,L,300.1,311.5,2218,17.0,123,0,0,0,0,0,0,11.399999999999977,3.9485630865418915
7812,M22671,M,300.0,311.4,1466,39.0,125,0,0,0,0,0,0,11.399999999999977,5.987247279211427
7813,L54992,L,300.0,311.5,1666,32.0,128,0,0,0,0,0,0,11.5,5.582819584939302
7814,L54993,L,300.0,311.5,1455,41.7,130,0,0,0,0,0,0,11.5,6.353714062252678
7815,L54994,L,300.0,311.4,1927,24.6,132,0,0,0,0,0,0,11.399999999999977,4.964156215643377
7816,M22675,M,299.9,311.3,1703,28.4,134,0,0,0,0,0,0,11.400000000000034,5.064791900313368
7817,L54996,L,299.8,311.2,1533,35.9,137,0,0,0,0,0,0,11.399999999999977,5.763220307083939
7818,H37231,H,299.8,311.3,1785,25.4,139,0,0,0,0,0,0,11.5,4.747888977370254
7819,L54998,L,299.8,311.2,2142,16.6,144,0,0,0,0,0,0,11.399999999999977,3.723541276740767
7820,L54999,L,299.8,311.2,1369,46.2,146,0,0,0,0,0,0,11.399999999999977,6.623294127857217
7821,M22680,M,299.8,311.2,1706,29.2,148,0,0,0,0,0,0,11.399999999999977,5.216635545236875
7822,L55001,L,299.9,311.3,1802,24.4,151,0,0,0,0,0,0,11.400000000000034,4.604401968905296
7823,H37236,H,299.9,311.3,1413,41.8,153,0,0,0,0,0,0,11.400000000000034,6.185104784534513
7824,L55003,L,300.0,311.3,1484,53.2,158,0,0,0,0,0,0,11.300000000000011,8.267499002990995
7825,L55004,L,299.9,311.3,1535,38.1,160,0,0,0,0,0,0,11.400000000000034,6.124377798540622
7826,M22685,M,299.9,311.2,1579,35.5,162,0,0,0,0,0,0,11.300000000000011,5.8700135133549685
7827,L55006,L,299.8,311.1,1300,64.2,165,0,0,0,0,0,0,11.300000000000011,8.739910762286804
7828,M22687,M,299.8,311.1,1452,44.3,167,0,0,0,0,0,0,11.300000000000011,6.735951640414946
7829,M22688,M,299.8,311.1,1562,35.7,170,0,0,0,0,0,0,11.300000000000011,5.839529592639636
7830,L55009,L,299.8,311.2,1664,28.3,173,0,0,0,0,0,0,11.399999999999977,4.931378932290922
7831,H37244,H,299.9,311.2,1495,35.8,175,0,0,0,0,0,0,11.300000000000011,5.604706013759309
7832,M22691,M,300.0,311.4,1533,42.6,180,0,0,0,0,0,0,11.399999999999977,6.838807383893478
7833,L55012,L,300.0,311.4,1484,37.0,183,0,0,0,0,0,0,11.399999999999977,5.7499523141102795
7834,L55013,L,300.0,311.4,1604,38.7,185,0,0,0,0,0,0,11.399999999999977,6.500457855101856
7835,L55014,L,300.0,311.4,1483,45.6,187,0,0,0,0,0,0,11.399999999999977,7.081652496015969
7836,L55015,L,300.1,311.5,1549,34.7,189,0,0,0,0,0,0,11.399999999999977,5.628718253608249
7837,L55016,L,300.1,311.4,1604,35.0,191,0,0,0,0,0,0,11.299999999999955,5.8789670524177
7838,L55017,L,300.2,311.5,1685,31.0,193,0,0,0,0,0,0,11.300000000000011,5.470036408675428
7839,L55018,L,300.2,311.6,1372,49.2,195,0,0,0,0,0,0,11.400000000000034,7.068834797989323
7840,L55019,L,300.3,311.6,1374,47.4,197,0,0,0,0,0,0,11.300000000000011,6.820146323531153
7841,L55020,L,300.2,311.6,1606,31.0,199,0,0,0,0,0,0,11.400000000000034,5.2135777283873805
7842,L55021,L,300.1,311.5,1471,47.2,201,0,0,0,0,0,0,11.399999999999977,7.270818261664123
7843,L55022,L,300.1,311.5,1659,31.1,203,0,0,0,0,0,0,11.399999999999977,5.403005293423335
7844,M22703,M,300.1,311.7,1400,48.5,205,0,0,0,0,0,0,11.599999999999966,7.1104713726248985
7845,L55024,L,300.1,311.7,1503,42.6,208,0,0,0,0,0,0,11.599999999999966,6.704975536850553
7846,L55025,L,300.2,311.8,1798,23.2,210,0,0,0,0,0,0,11.600000000000023,4.368237977159439
7847,M22706,M,300.2,311.6,1608,35.0,212,0,0,0,0,0,0,11.400000000000034,5.893627818134451
7848,L55027,L,300.2,311.6,1322,50.9,215,0,0,0,0,0,0,11.400000000000034,7.046571378050882
7849,H37262,H,300.2,311.6,1547,37.7,217,0,0,0,0,0,0,11.400000000000034,6.107455086113287
7850,M22709,M,300.3,311.7,1374,47.9,222,1,1,0,0,0,0,11.399999999999977,6.89208879529836
7851,M22710,M,300.3,311.7,1447,36.8,0,0,0,0,0,0,0,11.399999999999977,5.576285072219835
7852,L55031,L,300.4,311.7,1373,47.2,3,0,0,0,0,0,0,11.300000000000011,6.786426562382624
7853,L55032,L,300.3,311.7,1515,37.5,5,0,0,0,0,0,0,11.399999999999977,5.949391087735671
7854,L55033,L,300.3,311.7,1317,56.5,7,0,0,0,0,0,0,11.399999999999977,7.792249338331443
7855,L55034,L,300.3,311.8,1551,37.2,9,0,0,0,0,0,0,11.5,6.042036655090034
7856,M22715,M,300.3,311.8,1592,32.1,11,0,0,0,0,0,0,11.5,5.351514589830997
7857,L55036,L,300.4,311.8,1433,42.2,14,0,0,0,0,0,0,11.400000000000034,6.332675863449138
7858,L55037,L,300.5,311.9,1432,43.1,16,0,0,0,0,0,0,11.399999999999977,6.463219510181306
7859,L55038,L,300.5,311.9,1350,51.7,18,0,0,0,0,0,0,11.399999999999977,7.308915308576655
7860,M22719,M,300.5,311.9,1370,44.8,20,0,0,0,0,0,0,11.399999999999977,6.427279690224238
7861,L55040,L,300.5,312.0,1415,44.6,23,0,0,0,0,0,0,11.5,6.608759025846608
7862,L55041,L,300.5,312.0,1498,42.9,25,0,0,0,0,0,0,11.5,6.72973128696084
7863,M22722,M,300.5,312.0,1382,54.1,27,0,0,0,0,0,0,11.5,7.8294981552275065
